ORIGIN,DEST
MKE	CLT
DTW	CLT
ATL	DFW
JAX	CLT
PHL	BNA
CLT	PHL
PHL	LGA
CLT	SFO
DFW	MCO
CLT	IAH
CLT	ILM
ILM	CLT
BDL	CLT
MIA	CLT
SNA	DFW
CLT	BWI
BDL	CLT
DCA	TPA
CLT	MDT
LAX	EGE
CLT	DCA
CLT	LGA
CLT	TPA
CLT	IAH
CLT	ORF
CLT	DFW
CLT	PVD
PVD	CLT
DCA	DFW
CLT	MCO
CLT	BOS
CLT	BWI
CLT	JFK
ATL	LAX
ORD	LAX
DFW	SEA
SEA	DFW
LAX	MCO
MCO	LAX
DFW	ELP
ELP	DFW
DFW	SNA
MIA	MCO
COS	DFW
DFW	COS
DFW	EWR
PHX	MSY
DFW	MAF
MAF	DFW
DFW	IAH
IAH	DFW
PBI	EWR
PWM	RSW
SNA	LAS
LAS	RDU
SEA	LAS
AUS	LAX
ATL	MKE
MKE	ATL
MCO	ATL
MCI	MSP
DFW	MSP
MSP	DFW
TVC	DTW
SEA	SMF
ATL	MCO
SLC	LAX
DTW	MSP
ATL	SJC
SJC	ATL
DTW	SLC
DCA	SLC
HNL	ATL
CHO	ATL
TPA	ATL
ATL	SFO
ATL	MSY
ATL	LAX
AUS	ATL
ATL	GRR
GRR	ATL
BOS	MCO
MCO	BOS
SJU	ATL
DTW	GRR
GRR	DTW
LGA	MSP
MSP	MSO
MIA	ATL
ILM	ATL
SLC	FCA
LEX	ATL
ATL	MEM
MSP	CVG
PIT	ATL
SLC	DEN
SEA	ATL
SLC	SJC
PBI	LGA
DTW	CLT
MSP	BIL
PHX	ATL
DEN	DTW
SEA	KOA
BDL	ATL
ATL	HSV
STL	ATL
DTW	RDU
RDU	DTW
ATL	MCO
MCO	ATL
ATL	PHX
MCI	MSP
MCI	DTW
CHS	ATL
MSP	ATL
ATL	BHM
DCA	ATL
LAX	PDX
PDX	LAX
ATW	ATL
DAB	ATL
SLC	OAK
ATL	ORF
VPS	ATL
ATL	DCA
BOS	MSP
MSP	IND
SLC	BWI
ATL	OMA
OMA	ATL
PDX	SLC
SLC	PDX
LAX	ATL
ATL	MEM
BZN	MSP
MSP	RSW
RSW	MSP
PNS	ATL
RDU	FLL
SEA	FAI
SEA	LAS
SEA	LAX
PNS	ATL
ATL	MDT
MDT	ATL
SFO	SLC
LAX	DTW
SEA	RDU
ATL	HSV
HSV	ATL
DTW	ORD
ATL	LAX
BNA	MSP
MSP	BNA
ATL	BWI
BWI	ATL
CMH	ATL
MSP	BIS
ORD	MSP
SEA	LAX
ATL	MSY
ATL	RDU
RDU	ATL
DTW	DFW
ATL	GSO
BNA	ATL
LAX	PDX
PDX	LAX
SLC	GEG
MKE	MSP
BWI	ATL
GSP	ATL
IND	ATL
ATL	PNS
PNS	ATL
PDX	LAX
GRR	ATL
CMH	ATL
MSP	MCI
SMF	SLC
ATL	SJU
SJU	ATL
SEA	OGG
ATL	HOU
HOU	ATL
GSO	ATL
ATL	ECP
ECP	ATL
PHL	ATL
MSP	MCO
TRI	ATL
SLC	STL
MSP	LAX
DFW	DTW
CMH	ATL
ATL	DAL
ATL	LFT
LGA	ATL
LAX	ATL
HNL	SEA
FSD	MSP
SLC	PHX
SNA	SLC
XNA	ATL
BOS	ATL
JFK	CLT
ATL	RDU
MSP	MKE
DSM	ATL
LAS	MSP
ATL	MOB
ATL	LAS
ATL	EYW
EYW	ATL
MKE	MSP
MSP	MKE
ATL	SNA
SNA	ATL
GSP	ATL
SLC	LAX
IND	ATL
LFT	ATL
MCI	ATL
MSP	LGA
MSP	BZN
LIT	ATL
DFW	SLC
ATL	SAT
SEA	MSP
ATL	HOU
HOU	ATL
SLC	DFW
ATL	SAT
SAT	ATL
ATL	JAX
JAX	ATL
BOS	PBI
PBI	BOS
PNS	ATL
RDU	ATL
MCI	SLC
MSP	BDL
RDU	ATL
DTW	FLL
ATL	DFW
RIC	ATL
SLC	EWR
ATL	LAS
SAN	MSP
ATL	SAN
SAN	ATL
HOU	ATL
LAS	SEA
SEA	LAS
BDL	ATL
ATL	CLT
BIL	SLC
BOS	MCO
MCO	BOS
ATL	AGS
MCI	LAX
SLC	SEA
ATL	RIC
SAN	MSP
MSP	RSW
RSW	MSP
ATL	FAY
ATL	HPN
DTW	SFO
ECP	ATL
SEA	SFO
SLC	SEA
SLC	DFW
ATL	OKC
DTW	DFW
ATL	DTW
ALB	ATL
ATL	ALB
MSP	DCA
RSW	EWR
EWR	BOS
EWR	PBI
PBI	EWR
SFO	PSP
ORD	ALB
SFO	PSP
PHL	ORD
MSY	IAD
IAD	ATL
LAS	SFO
ORD	SLC
ORD	DEN
DEN	LIH
MCO	EWR
SLC	ORD
BOS	IAH
ORD	SAN
HDN	IAH
IAH	SAT
SRQ	ORD
SNA	IAH
PSP	SFO
SFO	SEA
DEN	IAD
ALB	ORD
PHL	SFO
SFO	PDX
IAH	BOS
SNA	DEN
SJU	IAD
LGA	ORD
ORD	SJU
EWR	TPA
IAD	ORD
BNA	SFO
SJC	DEN
EWR	IAH
MSY	EWR
EWR	SNA
SEA	IAH
SLC	IAH
SFO	BNA
MCI	DEN
SFO	PDX
IAH	PHL
DEN	KOA
LAS	SFO
LAS	SFO
MSY	EWR
ORD	SRQ
ORD	SFO
DEN	OGG
SFO	IAH
SFO	OGG
OGG	SFO
EWR	PBI
RNO	SFO
RDU	EWR
MCO	EWR
IAH	SFO
SRQ	ORD
IAH	DFW
ORD	LGA
PDX	SFO
EWR	MCO
DEN	LGA
ORD	DSM
LGA	ORD
SFO	LAX
FCA	DEN
ORD	IAH
DEN	PIT
ORD	OMA
BOS	EWR
DSM	ORD
BQN	EWR
EWR	SFO
ORD	ATL
IAH	LAX
SFO	PHX
IAH	CLE
EWR	TPA
DTW	DEN
EWR	BQN
IAH	AUS
DEN	LGA
DEN	LAS
EWR	IAH
MSY	IAH
DEN	SMF
AUS	EWR
EWR	PHX
IAH	OKC
SJU	ORD
DEN	DTW
JAC	DEN
ORD	LGA
DEN	CID
ORD	DFW
DEN	BWI
TPA	EWR
EWR	MCO
ORD	BWI
MSN	ORD
LAX	IAH
ORD	LGA
ORD	DSM
FSD	DEN
SFO	SNA
AUS	IAH
PBI	EWR
ORD	PHL
ORD	SAT
EWR	SFO
EWR	PHX
ORD	BOS
DTW	SFO
SFO	FLL
EWR	ATL
ORD	FLL
DEN	MCI
LAS	DEN
ORD	FAT
SAN	ORD
EWR	PDX
IAH	MSY
MSY	IAH
DFW	IAH
ORD	DEN
FLL	EWR
EWR	DEN
IAD	IAH
BOS	SFO
EWR	ATL
DEN	BIL
DFW	DEN
DEN	SLC
BOS	ORD
IAH	FLL
DEN	SNA
LAX	SFO
CID	DEN
HNL	DEN
EWR	MCO
ORD	IAH
DEN	BOS
LGA	DEN
SFO	SEA
AUS	SFO
ORD	DFW
ATL	IAH
EWR	IAH
ORD	MSP
SFO	LAX
BOS	SFO
MCI	ORD
DCA	LGA
LGA	DCA
CLT	IND
MIA	OMA
GRR	MIA
DCA	DSM
CLT	XNA
MSY	CLT
LGA	ILM
IND	CLT
XNA	CLT
MCI	DCA
MSY	MIA
LGA	IND
CLT	EYW
JAX	DCA
MIA	CVG
DCA	ATL
MYR	CLT
MIA	PIT
DTW	EWR
EWR	DTW
EWR	DTW
DCA	ORD
EWR	PIT
RDU	EWR
EWR	IAD
EWR	GRR
ORD	IND
PIT	IAH
EWR	MCI
DTW	EWR
IND	IAH
EWR	DCA
ORD	LGA
EWR	MSP
MSP	EWR
EWR	CLT
IND	IAH
GRR	EWR
IAH	AUS
ORD	IND
RDU	ORD
EWR	STL
EWR	SAT
ORD	MCI
DTW	IAH
MSY	DEN
RDU	LGA
BTR	ATL
CVG	STL
CVG	PHL
CVG	DCA
EVV	DTW
ATL	TYS
ATL	MOB
MOB	ATL
CAE	ATL
AEX	ATL
ATL	AEX
CHA	LGA
AGS	ATL
ATL	AGS
ATL	TUL
TUL	ATL
ATL	PHF
ATL	OAJ
OAJ	ATL
JAN	ATL
AGS	ATL
ATL	AGS
ATL	LEX
ATL	SGF
SGF	ATL
LGA	GSP
EVV	ATL
SHV	ATL
JFK	SYR
JFK	ROC
SGF	ATL
ATL	SHV
BNA	LGA
LGA	BNA
PWM	LGA
ATL	CHO
MSP	TYS
ATL	MGM
MGM	ATL
LAN	DTW
LGA	TYS
LGA	SDF
SDF	LGA
RDU	LGA
ATL	GPT
GPT	ATL
CVG	MSP
AGS	ATL
LEX	ATL
CLT	ATL
LGA	MSN
MSN	LGA
CLT	LGA
GSO	LGA
LGA	GSO
ORD	JFK
LGA	CLT
CLE	EWR
EWR	MKE
TYS	IAH
LIT	IAH
BNA	IAH
IND	EWR
IAH	TYS
IAH	BRO
PVD	ORD
IAH	LRD
IAH	PNS
EWR	PWM
STL	IAH
ABQ	AUS
ABQ	OAK
ABQ	PHX
ATL	AUS
ATL	DAL
ATL	FLL
ATL	LAX
ATL	LGA
ATL	MCI
ATL	MKE
ATL	MSY
ATL	MSY
ATL	OAK
ATL	PBI
ATL	PHX
ATL	RIC
ATL	RSW
ATL	TPA
AUS	ABQ
AUS	HOU
AUS	MSY
AUS	MSY
AUS	PHX
BDL	BWI
BNA	ATL
BNA	DEN
BNA	LAX
BNA	MSP
BNA	MSY
BNA	PHX
BNA	PNS
BOS	BWI
BOS	MDW
BUR	MDW
BUR	PHX
BUR	SFO
BWI	ATL
BWI	BNA
BWI	DEN
BWI	IND
BWI	MCO
BWI	MSY
BWI	MSY
BWI	RDU
BWI	STL
CHS	HOU
CLE	ATL
CLE	DEN
CMH	ATL
DAL	AUS
DAL	BNA
DAL	ELP
DAL	HOU
LAS	LAX
LAS	MKE
LAS	MSY
LAS	PDX
LAS	RNO
LAS	SFO
LAS	SNA
LAX	BNA
LAX	DEN
LAX	ELP
LAX	HOU
LAX	LAS
LAX	MDW
LAX	OAK
LAX	PHX
LGA	DEN
LGA	TPA
MCI	ATL
MCI	DAL
MCI	DEN
MCI	DEN
MCI	MDW
MCI	MDW
MCI	MSY
MCI	PHX
MCI	PHX
MCI	SAN
MCO	BWI
MCO	HOU
MCO	ISP
MCO	MCI
MCO	MSY
MCO	MSY
MDW	ATL
MDW	AUS
MDW	DCA
MDW	HOU
MDW	HOU
MDW	LAS
MDW	MCO
MDW	RDU
MDW	RSW
MDW	SAT
MDW	SFO
MDW	SLC
MDW	TUS
MEM	HOU
MKE	BWI
MKE	DAL
MKE	HOU
MKE	LGA
MKE	RSW
MKE	RSW
MSP	BNA
MSP	BWI
MSP	STL
MSP	STL
MSY	ATL
MSY	ATL
MSY	BNA
MSY	BNA
MSY	BWI
MSY	DAL
MSY	DAL
MSY	DAL
MSY	DAL
MSY	DCA
MSY	DEN
MSY	HOU
MSY	LAS
MSY	LGA
MSY	MCO
MSY	MCO
MSY	MDW
MSY	STL
MSY	TPA
MSY	TPA
OAK	BUR
OAK	LAS
OAK	LAX
OAK	PHX
OAK	RNO
OAK	SAN
OAK	SAN
OAK	SEA
OKC	HOU
OMA	DCA
ONT	SFO
PDX	BUR
PDX	ONT
PHL	ATL
PHX	ABQ
PHX	DEN
IAH	RDU
ORF	IAD
IAH	MOB
MOB	IAH
IAH	MOB
IAH	SAT
IAH	BNA
PNS	IAH
IAH	XNA
IAH	CAK
JAN	IAH
MCI	IAH
IAH	STL
XNA	IAH
SAT	IAH
HSV	IAH
IAH	LFT
ORF	IAH
MKE	IAH
IAD	CLT
DFW	MSN
MSN	DFW
PHX	PSP
PSP	PHX
OKC	DFW
PHX	SBA
PHX	LGB
PHX	TUS
DFW	OKC
PHX	PSP
PSP	PHX
SDF	DFW
DFW	PNS
PNS	DFW
DFW	MGM
MGM	DFW
DFW	TUL
TUL	DFW
DFW	ICT
ICT	DFW
PHX	STS
STS	PHX
VPS	DFW
DFW	HSV
PHX	OKC
DFW	MAF
MAF	DFW
PHX	YUM
YUM	PHX
DFW	AMA
GPT	DFW
DFW	FSD
OKC	DFW
OKC	PHX
DFW	ELP
FSD	PHX
PHX	FSD
PHX	ICT
PHX	MSN
MSN	PHX
BUR	PHX
PHX	BUR
DFW	MGM
DRO	PHX
PHX	DRO
CID	PHX
LGB	PHX
PHX	LGB
DFW	HSV
HSV	DFW
MOB	DFW
CID	DFW
DFW	CID
DFW	EVV
DFW	BFL
DFW	MAF
DFW	BFL
DFW	CRP
PHX	BFL
BFL	PHX
PHX	BFL
BHM	DFW
DFW	BHM
BIS	DFW
LBB	DFW
JAN	DFW
DFW	DRO
CLT	EWN
CLT	HPN
HPN	CLT
CHS	CLT
CLT	CHS
ORF	PHL
GRR	PHL
DCA	PNS
CLE	DCA
DSM	CLT
CLT	EWN
CLT	CHS
CLT	EWN
EWN	CLT
CLT	TLH
TLH	CLT
CLT	GSP
GSP	CLT
CLT	MHT
CLT	CRW
CLT	GSO
CLT	IAD
IAD	CLT
DCA	CVG
MHT	CLT
CLT	FAY
PHL	ORF
CLT	VPS
CLT	BHM
CLT	CVG
CLT	VPS
CLT	OAJ
OAJ	CLT
CLT	FAY
CLT	MYR
MYR	CLT
CLT	FAY
FAY	CLT
CLT	OKC
CLT	GNV
GNV	CLT
CLT	FWA
DCA	ORF
CLT	MKE
CLT	EWN
EWN	CLT
CLT	IND
IND	CLT
CLT	IND
IND	CLT
ILM	CLT
CLT	JAX
JAX	CLT
DFW	LIT
LIT	DFW
CLT	LYH
CLT	CVG
CLT	SDF
SDF	CLT
AGS	CLT
DCA	MGM
CLT	MKE
MKE	CLT
PHL	TYS
CLT	TLH
TLH	CLT
CLT	IND
IND	CLT
CHS	CLT
CLT	CHS
CLT	MSY
MSY	CLT
DAY	DFW
AVP	CLT
CLT	AVP
DCA	HPN
HPN	DCA
CLT	OMA
ORF	PHL
PHL	ORF
ORF	LGA
CLT	EWN
EWN	CLT
PHL	PIT
CLT	ORF
ORF	CLT
CLT	PNS
CLT	JAN
JAN	CLT
PNS	CLT
DCA	PVD
PVD	DCA
DCA	CAK
CHS	CLT
CLT	CHS
CHA	DCA
DCA	CHA
CLT	PWM
PWM	CLT
CLT	IAD
IAD	CLT
BHM	CLT
CLT	BHM
CLT	ATL
ROC	CLT
CLT	GRR
GRR	CLT
LYH	CLT
CLT	SAV
SAV	CLT
CLT	GSP
GSP	CLT
CLT	MSN
MSN	CLT
PNS	CLT
ATL	CLT
CLT	CRW
CRW	CLT
CLT	VPS
DCA	ORF
CHS	CLT
CLT	ORF
CLT	AVP
GNV	CLT
CLT	ATL
RIC	CLT
DFW	LIT
LIT	DFW
MLB	CLT
EWN	CLT
TYS	CLT
CLT	SAV
SAV	CLT
AGS	DCA
DCA	AGS
DAY	PHL
CLT	ILM
ILM	CLT
CVG	CLT
DCA	GRR
GRR	DCA
CLT	DAY
CLT	DSM
DSM	CLT
BHM	CLT
CLE	CLT
CLT	CLE
SRQ	CLT
CLT	GSP
CLT	ORF
PNS	DFW
PWM	DCA
TYS	PHL
DCA	TYS
EGE	MIA
JFK	LAX
TUS	DFW
PHL	PHX
DFW	SEA
SEA	DFW
KOA	DFW
LAX	DFW
CLT	TPA
BOS	LAX
LAX	LAS
DFW	SAT
SAT	DFW
BWI	MIA
MIA	BWI
RSW	CLT
PHL	PIT
MIA	DCA
MIA	SEA
DFW	SFO
DCA	DFW
DFW	PHX
IAD	DFW
MIA	LGA
DFW	SJC
MCO	MIA
MIA	PHL
LGA	ORD
DFW	TPA
DFW	SAT
SAT	DFW
RNO	DFW
CLT	EWR
STL	ORD
DFW	TUL
TUL	DFW
ORD	LAX
LGA	MIA
MSP	DFW
DFW	SAT
STL	DFW
PHX	CLT
TUL	CLT
DFW	AUS
GRR	DFW
DFW	MSY
DFW	BOS
MIA	LGA
DFW	PDX
DFW	RSW
DFW	ONT
ONT	DFW
DFW	PBI
PHL	SJU
SJU	PHL
MIA	EWR
JAX	CLT
DFW	ELP
CLT	EWR
EWR	CLT
PHX	DCA
DFW	OKC
ATL	DFW
ORD	SNA
JFK	MIA
DFW	FLL
CHS	DFW
DFW	CHS
AUS	DFW
DFW	AUS
DFW	SNA
RSW	PHL
DFW	SAN
SAN	DFW
GSP	DFW
DFW	IAH
IAH	DFW
DFW	GSP
DFW	PDX
SEA	CLT
CLT	RIC
PHL	PIT
PIT	PHL
PHX	MIA
CLT	DFW
LGA	DFW
DTW	PHL
SAT	CLT
IND	PHX
LAX	PHX
CLT	MSP
TUS	DFW
BOS	CLT
CLT	ORD
ABQ	DFW
BOI	PHX
PHX	BOI
DFW	MSP
MSP	DFW
DFW	ABQ
CLT	JAX
ORD	PHX
SEA	ORD
DFW	DCA
BOS	PHX
MIA	LAX
LAX	ATL
DFW	JAX
JAX	DFW
SEA	DFW
MIA	EWR
LAX	SFO
TUS	DFW
CLT	SFO
DTW	DFW
DFW	SJC
SJC	DFW
DFW	MIA
DFW	RIC
MIA	ORD
ORD	DEN
ORD	BOS
FLL	DFW
DFW	TUS
XNA	DFW
DFW	MIA
PBI	DFW
RNO	DFW
CLT	DTW
DFW	SEA
DFW	SAN
ORD	SFO
DFW	ORD
DFW	SFO
MCI	DFW
DFW	MCI
DFW	MIA
SAT	DFW
ATL	LGA
ATL	MIA
MIA	ATL
LGA	MIA
ATL	DCA
DCA	ATL
DCA	MIA
DFW	MCO
PHX	SEA
RSW	ORD
FLL	BNA
ORD	RSW
DTW	RSW
BOS	SJU
SJU	BOS
ATL	CLE
MCO	ATL
ORD	IAH
BWI	FLL
MSP	LAX
ORD	LAS
ATL	IAH
FLL	DTW
FLL	BWI
DTW	FLL
CLE	FLL
MCO	LGA
LGA	MCO
LAS	ORD
MSY	ATL
DFW	LAS
LAS	DFW
EWR	MSY
MSY	LAS
AUS	LAX
MCO	CLE
TPA	SJU
ATL	BWI
FLL	PIT
ORD	SAN
TPA	MSY
FLL	MSP
MSP	FLL
DTW	RSW
BOS	FLL
FLL	BOS
MSY	MCO
FLL	MSY
FLL	LBE
MCO	CLE
LGA	FLL
SJU	FLL
ORD	MSY
LGA	ORD
PHL	ATL
MSY	MSP
MSP	MSY
ORD	MCO
BWI	MSY
DTW	IAH
MSY	BWI
DFW	FLL
PHX	DFW
ORD	SGF
EWR	ORD
ORD	EWR
FLG	PHX
PHX	FLG
PHX	GJT
ORD	BNA
ALB	ORD
ORD	ALB
BDL	ORD
GNV	DFW
DSM	ORD
DTW	ORD
ORD	DTW
DSM	ORD
ORD	DSM
GRB	ORD
ORD	GRB
GRR	ORD
ORD	GRR
DTW	ORD
ORD	DTW
IND	ORD
ORD	IND
ORD	IND
DFW	LAW
LAW	DFW
MCI	ORD
ORD	MCI
IND	ORD
ORD	MDT
MEM	ORD
ORD	MEM
ORD	HPN
MSN	ORD
ORD	MSN
OKC	ORD
ORD	OKC
OMA	ORD
ORD	OMA
ASE	PHX
PHX	ASE
EUG	PHX
OMA	ORD
ORD	OMA
DFW	ROW
DTW	ORD
LAX	FAT
ORD	SLC
EUG	LAX
CHO	ORD
CHO	ORD
ORD	CHO
ORD	MEI
EVV	ORD
ORD	EVV
CAK	ORD
ORD	CAK
ORD	EVV
CHO	ORD
ORD	CHO
MEI	DFW
DFW	MEI
MEI	ORD
ORD	FWA
MHK	DFW
GRR	ORD
LAX	EUG
ORD	ASE
ORD	MSN
FWA	DFW
GJT	PHX
DFW	ASE
DFW	SBN
DFW	SAF
SAF	DFW
ASE	LAX
LAX	ASE
DFW	COU
ORD	MKE
GRR	ORD
ORD	GRR
BNA	ORD
DFW	MHK
MHK	DFW
DFW	MLU
MLU	DFW
PHX	SBP
SBP	PHX
DFW	CLL
DFW	XNA
CLL	DFW
ORD	BNA
ASE	DFW
DFW	ASE
DFW	MHK
DFW	ASE
ORD	MKE
MKE	ORD
MSN	ORD
GRR	ORD
STS	SEA
GEG	LAX
SBA	PDX
SLC	PDX
SEA	RNO
BZN	SEA
BZN	SEA
SEA	BZN
BZN	SEA
SEA	BZN
PDX	BOI
SEA	GEG
SLC	SEA
SEA	GEG
GEG	SEA
SAN	STS
PDX	FAT
SEA	STS
PSP	SFO
SEA	STS
PDX	SEA
SEA	RNO
FAT	SEA
MSP	RAP
SEA	BOI
MSP	ATW
MSP	CID
DTW	ELM
VLD	ATL
ATL	ROA
ROA	ATL
RST	MSP
LGA	BOS
ATL	FWA
FWA	ATL
MSP	MDW
SLC	BOI
SLC	ASE
ATL	SBN
SBN	ATL
BQK	ATL
BIS	MSP
MSP	BIS
ASE	SLC
RAP	SLC
GTF	MSP
FSM	ATL
MSP	ICT
DTW	ALB
MKE	SEA
LAX	ASE
MSP	GTF
SEA	PDX
RDM	SEA
SEA	RDM
BIS	MSP
MSP	BIS
MSP	OMA
SBA	SLC
MGM	ATL
LGA	SAV
SAV	LGA
LGA	MKE
MDW	MSP
LAN	DTW
FSM	ATL
FSD	MSP
MSP	FSD
MSP	SAT
MSP	OMA
ATL	SBN
DTW	ELM
BOI	SEA
SEA	BOI
PWM	DTW
ATL	ILM
ILM	ATL
CID	MSP
MSP	CID
ATL	VLD
VLD	ATL
FSD	MSP
ATL	VLD
MBS	DTW
MCI	SEA
FAR	MSP
MSP	FAR
MSP	RST
SBN	ATL
MBS	DTW
MSP	MEM
MSP	SDF
DTW	MBS
FCA	SLC
SLC	FCA
ATL	ROA
ROA	ATL
BNA	LGA
SLC	SUN
DTW	SAT
MSP	LNK
TWF	SLC
SAT	DTW
LNK	MSP
IAH	DTW
OKC	SLC
SLC	OKC
LGA	CHS
SEA	BOI
PIA	MSP
GNV	ATL
ATL	MOB
MOB	ATL
ATL	MGM
ATL	GRB
PSC	SEA
SEA	PSC
HLN	SLC
SLC	HLN
DTW	ATW
DTW	AVP
MSP	IAH
MSP	GFK
CID	MSP
MSP	CID
ATL	MGM
MGM	ATL
MSP	MDW
RAP	MSP
PIA	ATL
MSP	OKC
MSP	XWA
ASE	ATL
AVP	DTW
DTW	AVP
MSP	PHL
PHL	MSP
DTW	OMA
ATL	MGM
MGM	ATL
DTW	GRR
SLC	TUS
MSP	AZO
DTW	PIT
PIT	DTW
DTW	CID
MSP	SBN
DTW	PHL
PHL	DTW
ASE	LAX
DTW	PVD
MOT	MSP
MSP	MOT
ATL	ASE
ATL	GTR
MKE	MSP
MSP	EWR
SEA	MCI
LNK	MSP
MSP	LNK
MSP	MSN
LAX	TUS
DHN	ATL
FWA	MSP
EWR	MSP
MSP	EWR
SLC	RNO
MSP	GRB
MSP	LAN
SLC	FCA
SLC	SAT
ATL	DHN
DHN	ATL
GRB	MSP
MSP	GRB
SEA	PDX
ATL	MOB
MOB	ATL
GFK	MSP
IAD	DTW
LGA	CLT
DLH	MSP
MSP	DLH
ATL	ROA
BOI	SEA
FAR	MSP
MSP	FAR
LAX	TUS
ATL	TRI
TRI	ATL
BOI	SLC
DTW	MDT
MDT	DTW
MSP	MOT
ATL	GNV
GNV	ATL
TUS	SLC
XWA	MSP
MSN	MSP
MSP	MSN
PDX	SEA
SEA	PDX
GRR	MSP
MSP	GRR
GRB	ATL
MSP	DLH
ATL	MGM
SEA	BOI
ABQ	SLC
SLC	ABQ
DTW	IAH
IAH	DTW
BIS	MSP
ATL	FAY
FAY	ATL
CLT	LGA
GRR	MSP
LGA	MKE
MKE	LGA
ILM	ATL
MSP	IAD
GEG	SEA
SEA	GEG
LGA	OMA
PSP	SLC
SLC	PSP
MSP	HLN
BOS	LGA
ATW	MSP
MSN	MSP
MSP	MSN
MSP	MOT
LGA	GSO
MSP	RST
RST	MSP
TRI	ATL
ATL	MLU
MLU	ATL
SLC	RNO
SBN	DTW
ATL	CSG
CSG	ATL
MSP	IAD
MSP	RST
RST	MSP
MSP	MBS
ORH	DTW
PSC	SLC
IAH	DTW
EKO	SLC
MSP	CIU
MSP	MQT
LSE	MSP
BRD	MSP
HIB	MSP
SGU	SLC
MQT	MSP
ABR	MSP
MSP	ABR
MSP	HIB
MSP	ABR
MSP	BRD
MSP	BJI
RHI	MSP
BJI	MSP
MSP	BJI
MSP	RHI
APN	PLN
PLN	DTW
LSE	MSP
MSP	LSE
MSP	LSE
MSP	MLI
DTW	MLI
TUS	LAX
BOI	SEA
MSP	BIS
ATL	DHN
DSM	SLC
BOI	SLC
SLC	BOI
DEN	BFF
PBG	IAD
FWA	ORD
DEN	PUB
ORD	CKB
EAU	ORD
DEN	VEL
VEL	DEN
OGS	ORD
ORD	MBS
BFF	DEN
CKB	IAD
DEN	LAR
IAD	PBG
DEN	GCC
AVL	ORD
DEN	BFF
DEN	SHR
SHR	DEN
AVL	ORD
RIW	DEN
SHR	RIW
SFO	MRY
BIS	DEN
BUR	SFO
BOI	LAX
ONT	SFO
IAH	DSM
DEN	SLC
SFO	BUR
EUG	SFO
SHV	DEN
DEN	FAR
DEN	MOT
BIL	DEN
LIT	DEN
DEN	BIS
DEN	CPR
BOI	DEN
DEN	MSO
DEN	RAP
DEN	LIT
MFR	SFO
DEN	JAX
LEX	IAD
DEN	TUS
LAX	COS
DEN	HOB
SFO	SBA
RNO	SFO
DEN	MTJ
ASE	DEN
RDM	SFO
DEN	ASE
TWF	DEN
ACV	SFO
IAH	BOI
BOI	SFO
BOI	SFO
DEN	PSC
ONT	SFO
DEN	RAP
IAH	LBB
PSC	SFO
SFO	SLC
DEN	FSD
LBB	DEN
ORD	LEX
ASE	LAX
DEN	ELP
MOT	DEN
MOT	DEN
MSO	DEN
ORD	BHM
ONT	SFO
BNA	IAH
SFO	ONT
IAD	IND
SFO	PSP
EUG	SFO
BHM	DEN
SFO	SMF
DEN	PAE
SFO	RDM
OKC	IAH
BOI	SFO
SFO	RNO
IAH	GSP
SFO	SMF
LAX	ASE
IAH	SHV
FAR	DEN
MTJ	DEN
DEN	SBP
DEN	MKE
LAX	SBP
SFO	PSC
SFO	SMF
SFO	TUS
DEN	PAE
TUS	ORD
ORD	AZO
DEN	SUN
SMF	SFO
FAR	DEN
MEM	DEN
DEN	SLC
GEG	SFO
BUR	SFO
ICT	ORD
IAH	JAN
SFO	EUG
JAN	IAH
ORD	ICT
DEN	EGE
SFO	ABQ
IAH	OKC
SBP	SFO
ORD	COS
DEN	COS
SFO	OTH
SFO	SNA
MCI	SFO
SFO	RDM
IAH	OKC
RNO	SFO
SFO	BOI
SFO	SBP
SFO	BUR
IAH	ASE
DEN	EUG
HOB	IAH
SFO	SNA
COS	DEN
SMF	SFO
ASE	IAH
PAE	SFO
BIS	DEN
BOI	SFO
BOI	SFO
ASE	SFO
ORD	TUS
PAE	DEN
SBP	SFO
SBA	SFO
MSN	SFO
SFO	FAT
PSC	DEN
STS	DEN
OKC	IAH
IAH	JAN
PNS	IAH
DEN	STS
ORD	OKC
DEN	COS
IAH	JAN
IAH	BNA
RAP	DEN
DEN	EUG
SFO	EUG
LIT	IAH
FSD	DEN
EGE	DEN
SFO	MFR
SFO	SEA
IAH	PSP
SFO	PAE
SNA	SFO
FAT	SFO
SFO	PAE
MKE	DEN
SFO	EUG
ASE	DEN
DEN	EGE
TUS	SFO
LAX	SAT
SFO	ASE
DEN	XNA
MEM	IAH
SEA	SFO
DTW	ORD
ORD	EUG
SHV	IAH
DEN	BFL
ORD	BNA
MRY	SFO
SFO	ASE
SFO	MFR
DAL	LGA
DAL	MEM
DAL	MSY
DAL	MSY
DAL	MSY
DAL	MSY
DAL	OAK
DAL	OMA
DAL	SAN
DAL	SAT
DAL	SAT
DAL	SAT
DAL	SAT
DAL	SAT
DAL	STL
DCA	ATL
DCA	BNA
DCA	MDW
DCA	MSY
DCA	STL
DEN	ABQ
DEN	AUS
DEN	BNA
DEN	BOS
DEN	BUR
DEN	CLE
DEN	DAL
DEN	DAL
DEN	FLL
DEN	LAS
DEN	LAX
DEN	MCI
DEN	OAK
DEN	PDX
DEN	PHX
DEN	RDU
DEN	SLC
DEN	SMF
DEN	STL
DEN	TPA
ELP	LAX
